fid,ID,LIVE,MAKE,SHOP,y2,p_land,mh01,mh02,mh03,mh04,mh06,mh07,ALAND
14309,52370392919,10578,,,76642,76642,,,,,,,1
14310,52370393910,10578,,,77320,77320,,,,,,,1
14311,52370392921,10590,,,84873,84873,,,,,,,1
14312,52370392922,10590,,,83352,83352,,,,,,,1
14313,52370392923,10590,,,81842,81842,,,,,,,1
14314,52370392924,10590,,,80345,80345,,,,,,,1
14315,52370392925,10590,,,78864,78864,,,,,,,1
14316,52370392926,10590,,,77402,77402,,,,,,,1
14317,52370392927,10590,,,76087,76087,,,,,,,1
14318,52370392928,10590,,,76927,76927,,,,,,,1
14319,52370392929,10590,,,77710,77710,,,,,,,1
14320,52370393920,10590,,,78428,78428,,,,,,,1
14321,52370392931,10578,,,85367,85367,,,,,,,1
14322,52370392932,10578,,,83801,83801,,,,,,,1
14323,52370392933,10578,,,82251,82251,,,,,,,1
14324,52370392934,10578,,,80720,80720,,,,,,,1
14325,52370392935,10578,,,79209,79209,,,,,,,1
14326,52370392936,10578,,,77719,77719,,,,,,,1
14327,52370392937,10578,,,77062,77062,,,,,,,1
14328,52370392938,10578,,,77947,77947,,,,,,,1
14329,52370392939,10578,,,78776,78776,,,,,,,1
14330,52370393930,10578,,,79539,79539,,,,,,,1
14331,52370392941,10577,,,85779,85779,,,,,,,1
14332,52370392942,10577,,,84173,84173,,,,,,,1
14333,52370392943,10577,,,82589,82589,,,,,,,1
14334,52370392944,10577,,,81028,81028,,,,,,,1
14335,52370392945,10577,,,79491,79491,,,,,,,1
14336,52370392946,10577,,,77980,77980,,,,,,,1
14337,52370392947,10577,,,78028,78028,,,,,,,1
14338,52370392948,10577,,,78961,78961,,,,,,,1
14339,52370392949,10577,,,79839,79839,,,,,,,1
14340,52370393940,10577,,,80650,80650,,,,,,,1
14341,52370392951,10590,,,86099,86099,,,,,,,1
14342,52370392952,10590,,,84461,84461,,,,,,,1
14343,52370392953,10590,,,82850,82850,,,,,,,1
14344,52370392954,10590,,,81266,81266,,,,,,,1
14345,52370392955,10590,,,79710,79710,,,,,,,1
14346,52370392956,10590,,,78180,78180,,,,,,,1
14347,52370392957,10590,,,78981,78981,,,,,,,1
14348,52370392958,10590,,,79967,79967,,,,,,,1
14349,52370392959,10590,,,80897,80897,,,,,,,0
14350,52370393950,10590,,,81760,81760,,,,,,,0
14351,52370392961,10577,,,86322,86322,,,,,,,1
14352,52370392962,10577,,,84662,84662,,,,,,,1
14353,52370392963,10577,,,83031,83031,,,,,,,1
14354,52370392964,10577,,,81431,81431,,,,,,,1
14355,52370392965,10577,,,79860,79860,,,,,,,1
14356,52370392966,10577,,,78831,78831,,,,,,,1
14357,52370392967,10577,,,79916,79916,,,,,,,1
14358,52370392968,10577,,,80957,80957,,,,,,,1
14359,52370392969,10577,,,81943,81943,,,,,,,1
14360,52370393960,10577,,,82863,82863,,,,,,,1
14361,52370392971,10577,,,86444,86444,,,,,,,1
14362,52370392972,10577,,,84771,84771,,,,,,,1
14363,52370392973,10577,,,83130,83130,,,,,,,1
14364,52370392974,10577,,,81521,81521,,,,,,,1
14365,52370392975,10577,,,79942,79942,,,,,,,1
14366,52370392976,10577,,,79689,79689,,,,,,,1
14367,52370392977,10577,,,80829,80829,,,,,,,1
14368,52370392978,10577,,,81928,81928,,,,,,,1
14369,52370392979,10577,,,82975,82975,,,,,,,1
14370,52370393970,10577,,,74918,83955,,,,,,,1
14371,52370392981,10590,,,86467,86467,,,,,,,1
14372,52370392982,10590,,,84792,84792,,,,,,,1
14373,52370392983,10590,,,83149,83149,,,,,,,1
14374,52370392984,10590,,,81538,81538,,,,,,,1
14375,52370392985,10590,,,79958,79958,,,,,,,1
14376,52370392986,10590,,,80519,80519,,,,,,,1
14377,52370392987,10590,,,81716,81716,,,,,,,1
14378,52370392988,10590,,,82876,82876,,,,,,,1
14379,52370392989,10590,,,83987,83987,,,,,,,1
14380,52370393980,10590,,,75881,85034,,,,,,,1
14381,52370392991,10577,,,86462,86462,,,,,,,1
14382,52370392992,10577,,,84857,84857,,,,,,,1
14383,52370392993,10577,,,83343,83343,,,,,,,0
14384,52370392994,10577,,,81838,81838,,,,,,,1
14385,52370392995,10577,,,80345,80345,,,,,,,1
14386,52370392996,10577,,,81313,81313,,,,,,,0
14387,52370392997,10577,,,82569,82569,,,,,,,1
14388,52370392998,10577,,,83793,83793,,,,,,,1
14389,52370392999,10577,,,84971,84971,,,,,,,1
14390,52370393990,10577,,,76823,86090,,,,,,,0
14391,52371302901,10577,,,86936,86936,,,,,,,1
14392,52371302902,10577,,,85364,85364,,,,,,,1
14393,52371302903,10577,,,83803,83803,,,,,,,1
14394,52371302904,10577,,,82257,82257,,,,,,,1
14395,52371302905,10577,,,80732,80732,,,,,,,1
14396,52371302906,10577,,,82066,82066,,,,,,,1
14397,52371302907,10577,,,83382,83382,,,,,,,1
14398,52371302908,10577,,,84672,84672,,,,,,,1
14399,52371302909,10577,,,85921,85921,,,,,,,1
14400,52371303900,10577,,,77738,87116,,,,,,,1
14401,52370393911,10578,,,77927,77927,,,,,,,1
14402,52370393912,10578,,,78455,78455,,,,,,,1
14403,52370393913,10578,,,70405,78897,,,,,,,0
14404,52370393914,10578,,,70717,79247,,,,,,,1
14405,52370393915,10578,,,79499,79499,,,,,,,1
14406,52370393916,10578,,,79648,79648,,,,,,,1
14407,52370393917,10578,,,79692,79692,,,,,,,1
14408,52370393918,10578,,,79692,79692,,,,,,,1
14409,52370393919,10578,,,71058,79630,,,,,,,1
14410,52370394910,10578,,,79463,79463,,,,,,,1
14411,52370393921,10590,,,79074,79074,,,,,,,1
14412,52370393922,10590,,,71065,79637,,,,,,,1
14413,52370393923,10590,,,71487,80110,,,,,,,1
14414,52370393924,10590,,,80485,80485,,,,,,,1
14415,52370393925,10590,,,80755,80755,,,,,,,1
14416,52370393926,10590,,,80915,80915,,,,,,,1
14417,52370393927,10590,,,80963,80963,,,,,,,1
14418,52370393928,10590,,,80962,80962,,,,,,,1
14419,52370393929,10590,,,72188,80896,,,,,,,1
14420,52370394920,10590,,,72028,80717,,,,,,,1
14421,52370393931,10578,,,71590,80226,,,,,,,1
14422,52370393932,10578,,,72128,80828,,,,,,,1
14423,52370393933,10578,,,81335,81335,,,,,,,1
14424,52370393934,10578,,,81737,81737,,,,,,,1
14425,52370393935,10578,,,82028,82028,,,,,,,0
14426,52370393936,10578,,,82200,82200,,,,,,,1
14427,52370393937,10578,,,82252,82252,,,,,,,1
14428,52370393938,10578,,,82251,82251,,,,,,,0
14429,52370393939,10578,,,82180,82180,,,,,,,0
14430,52370394930,10578,,,73162,81987,,,,,,,0
14431,52370393941,10577,,,72623,81383,,,,,,,1
14432,52370393942,10577,,,82028,82028,,,,,,,1
14433,52370393943,10577,,,82572,82572,,,,,,,1
14434,52370393944,10577,,,83005,83005,,,,,,,1
14435,52370393945,10577,,,83319,83319,,,,,,,1
14436,52370393946,10577,,,83506,83506,,,,,,,1
14437,52370393947,10577,,,83562,83562,,,,,,,1
14438,52370393948,10577,,,83561,83561,,,,,,,1
14439,52370393949,10577,,,83484,83484,,,,,,,1
14440,52370394940,10577,,,83275,83275,,,,,,,1
14441,52370393951,10590,,,73658,82544,,,,,,,1
14442,52370393952,10590,,,83235,83235,,,,,,,1
14443,52370393953,10590,,,83822,83822,,,,,,,1
14444,52370393954,10590,,,84290,84290,,,,,,,1
14445,52370393955,10590,,,84630,84630,,,,,,,1
14446,52370393956,10590,,,84833,84833,,,,,,,1
14447,52370393957,10590,,,84894,84894,,,,,,,1
14448,52370393958,10590,,,84893,84893,,,,,,,1
14449,52370393959,10590,,,84809,84809,,,,,,,1
14450,52370394950,10590,,,84583,84583,,,,,,,1
14451,52370393961,10577,,,74692,83702,,,,,,,1
14452,52370393962,10577,,,84446,84446,,,,,,,1
14453,52370393963,10577,,,85079,85079,,,,,,,1
14454,52370393964,10577,,,85588,85588,,,,,,,1
14455,52370393965,10577,,,85958,85958,,,,,,,1
14456,52370393966,10577,,,86179,86179,,,,,,,1
14457,52370393967,10577,,,86245,86245,,,,,,,1
14458,52370393968,10577,,,86245,86245,,,,,,,1
14459,52370393969,10577,,,86153,86153,,,,,,,1
14460,52370394960,10577,,,85906,85906,,,,,,,1
14461,52370393971,10577,,,75721,84855,,,,,,,1
14462,52370393972,10577,,,85657,85657,,,,,,,1
14463,52370393973,10577,,,86344,86344,,,,,,,1
14464,52370393974,10577,,,86898,86898,,,,,,,1
14465,52370393975,10577,,,87303,87303,,,,,,,1
14466,52370393976,10577,,,87546,87546,,,,,,,1
14467,52370393977,10577,,,87619,87619,,,,,,,0
14468,52370393978,10577,,,87618,87618,,,,,,,0
14469,52370393979,10577,,,87517,87517,,,,,,,0
14470,52370394970,10577,,,87246,87246,,,,,,,1
14471,52370393981,10590,,,86001,86001,,,,,,,1
14472,52370393982,10590,,,86868,86868,,,,,,,1
14473,52370393983,10590,,,87615,87615,,,,,,,1
14474,52370393984,10590,,,88222,88222,,,,,,,1
14475,52370393985,10590,,,88667,88667,,,,,,,1
14476,52370393986,10590,,,88935,88935,,,,,,,0
14477,52370393987,10590,,,89016,89016,,,,,,,1
14478,52370393988,10590,,,89015,89015,,,,,,,1
14479,52370393989,10590,,,88903,88903,,,,,,,1
14480,52370394980,10590,,,88604,88604,,,,,,,1
14481,52370393991,10577,,,87129,87129,,,,,,,1
14482,52370393992,10577,,,88069,88069,,,,,,,1
14483,52370393993,10577,,,88885,88885,,,,,,,1
14484,52370393994,10577,,,89552,89552,,,,,,,1
14485,52370393995,10577,,,90045,90045,,,,,,,0
14486,52370393996,10577,,,90343,90343,,,,,,,1
14487,52370393997,10577,,,90433,90433,,,,,,,1
14488,52370393998,10577,,,90432,90432,,,,,,,1
14489,52370393999,10577,,,90308,90308,,,,,,,1
14490,52370394990,10577,,,89976,89976,,,,,,,1
14491,52371303901,10577,,,88235,88235,,,,,,,1
14492,52371303902,10577,,,89256,89256,,,,,,,1
14493,52371303903,10577,,,90150,90150,,,,,,,1
14494,52371303904,10577,,,90888,90888,,,,,,,1
14495,52371303905,10577,,,91438,91438,,,,,,,1
14496,52371303906,10577,,,91772,91772,,,,,,,1
14497,52371303907,10577,,,91873,91873,,,,,,,1
14498,52371303908,10577,,,91872,91872,,,,,,,1
14499,52371303909,10577,,,91732,91732,,,,,,,1
14500,52371304900,10577,,,91360,91360,,,,,,,1
14501,52370394911,10578,,,79195,79195,,,,,,,1
14502,52370394912,10578,,,78829,78829,,,,,,,1
14503,52370394913,10578,,,78372,78372,,,,,,,1
14504,52370394914,6567,,,77830,77830,,,,,,,1
14505,52370394915,,,,55916,55916,,,,,,,1
14506,52370394916,,,,55508,55508,,,,,,,1
14507,52370394917,,,,55743,55743,,,,,,,0
14508,52370394918,,,,55916,55916,,,,,,,1
14509,52370394919,,,,56024,56024,,,,,,,1
14510,52370395910,,,,56064,56064,,,,,,,1
14511,52370394921,10590,,,80429,80429,,,,,,,1
14512,52370394922,10590,,,80037,80037,,,,,,,1
14513,52370394923,10590,,,79549,79549,,,,,,,1
14514,52370394924,10325,,,78971,78971,,,,,,,1
14515,52370394925,1014,,,78313,78313,,,,,,,1
14516,52370394926,,,,56185,56185,,,,,,,0
14517,52370394927,,,,55611,55611,,,,,,,1
14518,52370394928,,,,55047,55047,,,,,,,1
14519,52370394929,,,,55148,55148,,,,,,,1
14520,52370395920,,,,55185,55185,,,,,,,1
14521,52370394931,10578,,,72885,81677,,,,,,,1
14522,52370394932,10578,,,72510,81257,,,,,,,1
14523,52370394933,10578,,,80733,80733,,,,,,,1
14524,52370394934,10578,,,80116,80116,,,,,,,1
14525,52370394935,5482,,,79416,79416,,,,,,,1
14526,52370394936,,,,56952,56952,,,,,,,0
14527,52370394937,,,,56344,56344,,,,,,,0
14528,52370394938,,,,55697,55697,,,,,,,1
14529,52370394939,,,,55016,55016,,,,,,,1
14530,52370395930,,,,54319,54319,,,,,,,1
14531,52370394941,10577,,,82941,82941,,,,,,,1
14532,52370394942,10577,,,73609,82488,,,,,,,1
14533,52370394943,10577,,,73107,81926,,,,,,,1
14534,52370394944,10577,,,81266,81266,,,,,,,1
14535,52370394945,8688,,,80519,80519,,,,,,,1
14536,52370394946,,,,57716,57716,,,,,,,1
14537,52370394947,,,,57073,57073,,,,,,,1
14538,52370394948,,,,56390,56390,,,,,,,1
14539,52370394949,,,,55675,55675,,,,,,,1
14540,52370395940,,,,54933,54933,,,,,,,1
14541,52370394951,10590,,,84220,84220,,,,,,,1
14542,52370394952,10590,,,83731,83731,,,,,,,1
14543,52370394953,10590,,,74178,83126,,,,,,,1
14544,52370394954,10590,,,73546,82418,,,,,,,1
14545,52370394955,9754,,,81620,81620,,,,,,,1
14546,52370394956,,,,58475,58475,,,,,,,1
14547,52370394957,,,,57794,57794,,,,,,,1
14548,52370394958,,,,57074,57074,,,,,,,1
14549,52370394959,,,,56323,56323,,,,,,,1
14550,52370395950,,,,55545,55545,,,,,,,1
14551,52370394961,10577,,,85512,85512,,,,,,,1
14552,52370394962,10577,,,84981,84981,,,,,,,1
14553,52370394963,10577,,,84328,84328,,,,,,,1
14554,52370394964,10577,,,74572,83567,,,,,,,1
14555,52370394965,10456,,,73810,82713,,,,,,,1
14556,52370394966,,,,59226,59226,,,,,,,1
14557,52370394967,,,,58505,58505,,,,,,,1
14558,52370394968,,,,57745,57745,,,,,,,0
14559,52370394969,,,,56955,56955,,,,,,,0
14560,52370395960,,,,56141,56141,,,,,,,0
14561,52370394971,10577,,,86815,86815,,,,,,,1
14562,52370394972,10577,,,86238,86238,,,,,,,1
14563,52370394973,10577,,,85530,85530,,,,,,,1
14564,52370394974,10577,,,84710,84710,,,,,,,1
14565,52370394975,9715,,,74776,83796,,,,,,,1
14566,52370394976,,,,59966,59966,,,,,,,1
14567,52370394977,,,,59201,59201,,,,,,,1
14568,52370394978,,,,58399,58399,,,,,,,0
14569,52370394979,,,,57570,57570,,,,,,,0
14570,52370395970,,,,56719,56719,,,,,,,0
14571,52370394981,10590,,,88131,88131,,,,,,,1
14572,52370394982,10590,,,87499,87499,,,,,,,1
14573,52370394983,10590,,,86730,86730,,,,,,,0
14574,52370394984,10590,,,85845,85845,,,,,,,1
14575,52370394985,8786,,,75728,84863,,,,,,,1
14576,52370394986,,,,60691,60691,,,,,,,1
14577,52370394987,,,,59880,59880,,,,,,,0
14578,52370394988,,,,59035,59035,,,,,,,0
14579,52370394989,,,,58164,58164,,,,,,,0
14580,52370395980,,,,57274,57274,,,,,,,0
14581,52370394991,10577,,,89452,89452,,,,,,,1
14582,52370394992,10577,,,88758,88758,,,,,,,1
14583,52370394993,10577,,,87919,87919,,,,,,,1
14584,52370394994,10577,,,86961,86961,,,,,,,1
14585,52370394995,10342,,,76659,85907,,,,,,,1
14586,52370394996,355,,,75651,84777,,,,,,,1
14587,52370394997,,,,60536,60536,,,,,,,0
14588,52370394998,,,,59645,59645,,,,,,,0
14589,52370394999,,,,58732,58732,,,,,,,0
14590,52370395990,,,,57820,57820,,,,,,,1
14591,52371304901,10577,,,90776,90776,,,,,,,1
14592,52371304902,10577,,,90010,90010,,,,,,,1
14593,52371304903,10577,,,89092,89092,,,,,,,1
14594,52371304904,10577,,,88053,88053,,,,,,,1
14595,52371304905,10577,,,86920,86920,,,,,,,1
14596,52371304906,2703,,,76488,85715,,,,,,,0
14597,52371304907,,,,61164,61164,,,,,,,0
14598,52371304908,,,,60226,60226,,,,,,,1
14599,52371304909,,,,59270,59270,,,,,,,1
14600,52371305900,,,,58631,58631,,,,,,,1
14601,52370395911,,,,56064,56064,,,,,,,0
14602,52370395912,,,,56037,56037,,,,,,,0
14603,52370395913,,,,55942,55942,,,,,,,0
14604,52370395914,,,,55782,55782,,,,,,,0
14605,52370395915,,,,55558,55558,,,,,,,0
14606,52370395916,,,,55273,55273,,,,,,,0
14607,52370395917,,,,54932,54932,,,,,,,0
14608,52370395918,,,,54538,54538,,,,,,,0
14609,52370395919,,,,54096,54096,,,,,,,0
14610,52370396910,,,,53610,53610,,,,,,,0
14611,52370395921,,,,55186,55186,,,,,,,1
14612,52370395922,,,,55160,55160,,,,,,,1
14613,52370395923,,,,55071,55071,,,,,,,1
14614,52370395924,,,,54920,54920,,,,,,,1
14615,52370395925,,,,54710,54710,,,,,,,0
14616,52370395926,,,,54442,54442,,,,,,,0
14617,52370395927,,,,54120,54120,,,,,,,0
14618,52370395928,,,,53748,53748,,,,,,,0
14619,52370395929,,,,53330,53330,,,,,,,0
14620,52370396920,,,,52869,52869,,,,,,,0
14621,52370395931,,,,54320,54320,,,,,,,1
14622,52370395932,,,,54295,54295,,,,,,,1
14623,52370395933,,,,54212,54212,,,,,,,1
14624,52370395934,,,,54070,54070,,,,,,,1
14625,52370395935,,,,53872,53872,,,,,,,0
14626,52370395936,,,,53619,53619,,,,,,,1
14627,52370395937,,,,53316,53316,,,,,,,0
14628,52370395938,,,,52964,52964,,,,,,,0
14629,52370395939,,,,52567,52567,,,,,,,0
14630,52370396930,,,,52130,52130,,,,,,,0
14631,52370395941,,,,54169,54169,,,,,,,0
14632,52370395942,,,,53445,53445,,,,,,,0
14633,52370395943,,,,53367,53367,,,,,,,0
14634,52370395944,,,,53233,53233,,,,,,,0
14635,52370395945,,,,53046,53046,,,,,,,0
14636,52370395946,,,,52808,52808,,,,,,,0
14637,52370395947,,,,52520,52520,,,,,,,0
14638,52370395948,,,,52187,52187,,,,,,,0
14639,52370395949,,,,51811,51811,,,,,,,0
14640,52370396940,,,,51396,51396,,,,,,,0
14641,52370395951,,,,54748,54748,,,,,,,0
14642,52370395952,,,,53936,53936,,,,,,,0
14643,52370395953,,,,53171,53171,,,,,,,0
14644,52370395954,,,,52620,52620,,,,,,,0
14645,52370395955,,,,52232,52232,,,,,,,0
14646,52370395956,,,,52006,52006,,,,,,,0
14647,52370395957,,,,51734,51734,,,,,,,0
14648,52370395958,,,,51418,51418,,,,,,,0
14649,52370395959,,,,51061,51061,,,,,,,0
14650,52370396950,,,,50666,50666,,,,,,,0
14651,52370395961,,,,55310,55310,,,,,,,1
14652,52370395962,,,,54466,54466,,,,,,,0
14653,52370395963,,,,53892,53892,,,,,,,0
14654,52370395964,,,,53313,53313,,,,,,,0
14655,52370395965,,,,52703,52703,,,,,,,1
14656,52370395966,,,,52067,52067,,,,,,,1
14657,52370395967,,,,51408,51408,,,,,,,1
14658,52370395968,,,,50731,50731,,,,,,,0
14659,52370395969,,,,50316,50316,,,,,,,0
14660,52370396960,,,,49940,49940,,,,,,,0
14661,52370395971,,,,55852,55852,,,,,,,0
14662,52370395972,,,,55184,55184,,,,,,,1
14663,52370395973,,,,54611,54611,,,,,,,0
14664,52370395974,,,,54003,54003,,,,,,,0
14665,52370395975,,,,53364,53364,,,,,,,1
14666,52370395976,,,,52699,52699,,,,,,,1
14667,52370395977,,,,52012,52012,,,,,,,0
14668,52370395978,,,,51307,51307,,,,,,,0
14669,52370395979,,,,50588,50588,,,,,,,0
14670,52370396970,,,,49859,49859,,,,,,,0
14671,52370395981,,,,56495,56495,,,,,,,0
14672,52370395982,,,,55933,55933,,,,,,,1
14673,52370395983,,,,55329,55329,,,,,,,1
14674,52370395984,,,,54689,54689,,,,,,,1
14675,52370395985,,,,54019,54019,,,,,,,1
14676,52370395986,,,,53323,53323,,,,,,,1
14677,52370395987,,,,52607,52607,,,,,,,0
14678,52370395988,,,,51874,51874,,,,,,,0
14679,52370395989,,,,51128,51128,,,,,,,0
14680,52370396980,,,,50372,50372,,,,,,,0
14681,52370395991,,,,57274,57274,,,,,,,0
14682,52370395992,,,,56679,56679,,,,,,,1
14683,52370395993,,,,56041,56041,,,,,,,1
14684,52370395994,,,,55368,55368,,,,,,,1
14685,52370395995,,,,54665,54665,,,,,,,1
14686,52370395996,,,,53938,53938,,,,,,,1
14687,52370395997,,,,53191,53191,,,,,,,1
14688,52370395998,,,,52429,52429,,,,,,,1
14689,52370395999,,,,51655,51655,,,,,,,0
14690,52370396990,,,,50872,50872,,,,,,,0
14691,52371305901,,,,58051,58051,,,,,,,1
14692,52371305902,,,,57420,57420,,,,,,,0
14693,52371305903,,,,56747,56747,,,,,,,1
14694,52371305904,,,,56039,56039,,,,,,,1
14695,52371305905,,,,55301,55301,,,,,,,1
14696,52371305906,,,,54541,54541,,,,,,,1
14697,52371305907,,,,53762,53762,,,,,,,1
14698,52371305908,,,,52970,52970,,,,,,,1
14699,52371305909,,,,52168,52168,,,,,,,0
14700,52371306900,,,,51358,51358,,,,,,,0
14701,52370396911,,,,53086,53086,,,,,,,0
14702,52370396912,,,,52527,52527,,,,,,,0
14703,52370396913,,,,51939,51939,,,,,,,0
14704,52370396914,,,,51324,51324,,,,,,,0
14705,52370396915,,,,50688,50688,,,,,,,0
14706,52370396916,,,,50033,50033,,,,,,,0
14707,52370396917,,,,49362,49362,,,,,,,0
14708,52370396918,,,,48680,48680,,,,,,,0
14709,52370396919,,,,47987,47987,,,,,,,0
14710,52370397910,,,,47287,47287,,,,,,,0
14711,52370396921,,,,52371,52371,,,,,,,0
14712,52370396922,,,,51838,51838,,,,,,,0
14713,52370396923,,,,51276,51276,,,,,,,0
14714,52370396924,,,,50688,50688,,,,,,,0
14715,52370396925,,,,50078,50078,,,,,,,0
14716,52370396926,,,,49448,49448,,,,,,,0
14717,52370396927,,,,48803,48803,,,,,,,0
14718,52370396928,,,,48144,48144,,,,,,,0
14719,52370396929,,,,47475,47475,,,,,,,0
14720,52370397920,,,,46797,46797,,,,,,,0
14721,52370396931,,,,51656,51656,,,,,,,0
14722,52370396932,,,,51148,51148,,,,,,,0
14723,52370396933,,,,50611,50611,,,,,,,0
14724,52370396934,,,,50049,50049,,,,,,,0
14725,52370396935,,,,49463,49463,,,,,,,0
14726,52370396936,,,,48858,48858,,,,,,,0
14727,52370396937,,,,48236,48236,,,,,,,0
14728,52370396938,,,,47601,47601,,,,,,,0
14729,52370396939,,,,46954,46954,,,,,,,0
14730,52370397930,,,,46298,46298,,,,,,,0
14731,52370396941,,,,50944,50944,,,,,,,0
14732,52370396942,,,,50460,50460,,,,,,,0
14733,52370396943,,,,49947,49947,,,,,,,0
14734,52370396944,,,,49408,49408,,,,,,,0
14735,52370396945,,,,48846,48846,,,,,,,0
14736,52370396946,,,,48264,48264,,,,,,,0
14737,52370396947,,,,47666,47666,,,,,,,0
14738,52370396948,,,,47053,47053,,,,,,,0
14739,52370396949,,,,46428,46428,,,,,,,0
14740,52370397940,,,,45794,45794,,,,,,,0
14741,52370396951,,,,50235,50235,,,,,,,0
14742,52370396952,,,,49773,49773,,,,,,,0
14743,52370396953,,,,49282,49282,,,,,,,0
14744,52370396954,,,,48766,48766,,,,,,,0
14745,52370396955,,,,48227,48227,,,,,,,0
14746,52370396956,,,,47668,47668,,,,,,,0
14747,52370396957,,,,47092,47092,,,,,,,0
14748,52370396958,,,,46501,46501,,,,,,,0
14749,52370396959,,,,45898,45898,,,,,,,0
14750,52370397950,,,,45284,45284,,,,,,,0
14751,52370396961,,,,49530,49530,,,,,,,0
14752,52370396962,,,,49088,49088,,,,,,,0
14753,52370396963,,,,48619,48619,,,,,,,0
14754,52370396964,,,,48124,48124,,,,,,,0
14755,52370396965,,,,47607,47607,,,,,,,0
14756,52370396966,,,,47069,47069,,,,,,,0
14757,52370396967,,,,46515,46515,,,,,,,0
14758,52370396968,,,,45945,45945,,,,,,,0
14759,52370396969,,,,45362,45362,,,,,,,0
14760,52370397960,,,,44769,44769,,,,,,,0
14761,52370396971,,,,49120,49120,,,,,,,0
14762,52370396972,,,,48407,48407,,,,,,,0
14763,52370396973,,,,47958,47958,,,,,,,0
14764,52370396974,,,,47484,47484,,,,,,,0
14765,52370396975,,,,46987,46987,,,,,,,0
14766,52370396976,,,,46470,46470,,,,,,,0
14767,52370396977,,,,45936,45936,,,,,,,0
14768,52370396978,,,,45387,45387,,,,,,,0
14769,52370396979,,,,44824,44824,,,,,,,0
14770,52370397970,,,,44250,44250,,,,,,,0
14771,52370396981,,,,49609,49609,,,,,,,0
14772,52370396982,,,,48841,48841,,,,,,,0
14773,52370396983,,,,48072,48072,,,,,,,0
14774,52370396984,,,,47301,47301,,,,,,,0
14775,52370396985,,,,46532,46532,,,,,,,0
14776,52370396986,,,,45872,45872,,,,,,,0
14777,52370396987,,,,45357,45357,,,,,,,1
14778,52370396988,,,,44827,44827,,,,,,,0
14779,52370396989,,,,44284,44284,,,,,,,0
14780,52370397980,,,,43729,43729,,,,,,,0
14781,52370396991,,,,50084,50084,,,,,,,0
14782,52370396992,,,,49293,49293,,,,,,,0
14783,52370396993,,,,48500,48500,,,,,,,0
