"","ID","original","if_jukyo","if_shogyo","if_kogyo"
"62",51377287948,471012159.921075,47101.2159921075,67718.1937833039,32796.6455953403
"63",51377287949,462828302.315726,46282.8302315726,66541.5871001412,32226.8023931387
"64",51377287952,526425433.852298,52642.5433852299,75685.0514178725,36655.0799650695
"65",51377287953,519525145.115727,51952.5145115727,74692.9855444517,36174.6118509623
"66",51377287954,511684472.186325,51168.4472186325,73565.7190872255,35628.6646479482
"67",51377287955,503663399.950075,50366.3399950075,72412.5163246146,35070.1562148092
"68",51377287956,495490819.875136,49549.0819875136,71237.5310305682,34501.0982686996
"69",51377287957,487193912.182811,48719.3912182811,70044.670950257,33923.3833724047
"70",51377287958,478798102.915463,47879.8102915463,68837.5916276568,33338.7819449736
"71",51377287959,470327053.66343,47032.705366343,67619.6949285712,32748.9415464027
"72",51377287961,537316884.193929,53731.6884193929,77250.9331669539,37413.4532455674
"73",51377287962,536844055.338019,53684.4055338019,77182.9537837969,37380.5301031646
"74",51377287963,528892198.858901,52889.2198858901,76039.7022845571,36826.8411733196
"75",51377287964,520730533.491346,52073.0533491346,74866.286215963,36258.5432198818
"76",51377287965,512391182.26188,51239.118226188,73667.3239584311,35677.8729738871
"77",51377287966,503904407.77285,50390.440777285,72447.1664161298,35086.9376247638
"78",51377287967,495298544.189862,49529.8544189862,71209.8872387023,34487.7100846078
"79",51377287968,486599971.026347,48659.9971026347,69959.2790522303,33882.027162798
"80",51377287969,477833121.560614,47783.3121560614,68698.8546693672,33271.5901520772
"81",51377287971,548345414.142958,54834.5414142958,78836.523076901,38181.3713991804
"82",51377287972,546622993.722613,54662.2993722613,78588.8878569933,38061.4390133547
"83",51377287973,538334080.731545,53833.4080731545,77397.1771880455,37484.2807892779
"84",51377287974,529837457.859575,52983.7457859575,76175.603727513,36892.6596958098
"85",51377287975,521166889.111181,52116.6889111181,74929.021781914,36288.9267255214
"86",51377287976,512354020.913009,51235.4020913009,73661.9812101153,35675.2854237293
"87",51377287977,503428332.908708,50342.8332908708,72378.7203490243,35053.788462333
"88",51377287978,494417133.576411,49441.7133576411,71083.1653835079,34426.3373346597
"89",51377287979,485345590.771021,48534.5590771021,69778.9347375053,33794.6844821279
"90",51377287981,559245942.328346,55924.5942328346,80403.7099625266,38940.376771267
"91",51377287982,556458425.272754,55645.8425272754,80002.9440456201,38746.2815509259
"92",51377287983,547817826.909468,54781.7826909468,78760.6709916363,38144.6354229367
"93",51377287984,538972740.690506,53897.2740690506,77488.9983819396,37528.7507756441
"94",51377287985,529958593.080503,52995.8593080503,76193.0195376826,36901.0943589628
"95",51377287986,520808410.039931,52080.8410039931,74877.4826555818,36263.9657753516
"96",51377287987,511552791.836422,51155.2791836422,73546.7871864997,35619.4957259221
"97",51377287988,502219934.633138,50221.9934633138,72204.9869392412,34969.6475136396
"98",51377287989,492835688.389752,49283.5688389752,70855.798405072,34316.2210749776
"99",51377287991,570522769.51604,57052.276951604,82024.9979753139,39725.5838979295
"100",51377287992,566350877.245929,56635.0877245929,81425.1981543543,39435.0944288939
"101",51377287993,557343127.155613,55734.3127155613,80130.1390920367,38807.8834724443
"102",51377287994,548135388.358382,54813.5388358382,78806.3273240317,38166.7472730777
"103",51377287995,538764758.565585,53876.4758565585,77459.0964493839,37514.268949862
"104",51377287996,529265623.187885,52926.5623187885,76093.3901152019,36852.8427639716
"105",51377287997,519669662.079037,51966.9662079037,74713.7629862232,36184.6745882577
"106",51377287998,510005903.129131,51000.5903129131,73324.388450002,35511.7856389533
"107",51377287999,500300811.20424,50030.081120424,71929.0714039099,34836.0186685545
"108",51377288900,425860319.609331,42586.0319609331,61226.6393563102,29652.7163495863
"109",51377288901,418598146.016146,41859.8146016146,60182.5447011878,29147.0501399763
"110",51377288902,411290147.293301,41129.0147293301,59131.8616917201,28638.1931198847
"111",51377288903,403951548.33361,40395.154833361,58076.7792358158,28127.2054008252
"112",51377288904,396596500.561608,39659.6500561608,57019.3319070815,27615.0723485584
"113",51377288905,389238108.803042,38923.8108803042,55961.4038078929,27102.7064540181
"114",51377288910,433005277.478192,43300.5277478192,62253.8817137435,30150.2208111652
"115",51377288911,425498262.78745,42549.826278745,61174.5858508788,29627.5062801167
"116",51377288912,417950398.053615,41795.0398053615,60089.4169100564,29101.9473545921
"117",51377288913,410377312.563053,41037.7312563053,59000.6219395119,28574.6323040873
"118",51377288914,402793480.097002,40279.3480097002,57910.2818586057,28046.5689401071
"119",51377288915,395212254.814079,39521.2254814079,56820.3166167107,27518.6871146694
"120",51377288916,387645913.394217,38764.5913394217,55732.4912523151,26991.8416547939
"121",51377288917,380105701.180847,38010.5701180847,54648.4225269604,26466.8155753887
"122",51377288918,372601882.05943,37260.188205943,53569.5860963594,25944.3235522998
"123",51377288920,440173362.602721,44017.3362602721,63284.4491148047,30649.3356269394
"124",51377288921,432414576.833384,43241.4576833384,62168.9557094133,30109.0902388591
"125",51377288922,424620508.079473,42462.0508079473,61048.3896112341,29566.3880914017
"126",51377288923,416807167.311036,41680.7167311036,59925.0527437939,29022.3440307536
"127",51377288924,408989324.97026,40898.932497026,58801.0686778864,28477.9865249652
"128",51377288925,401180556.127226,40118.0556127226,57678.3891236892,27934.2608081518
"129",51377288926,393393291.66789,39339.329166789,56558.8012901447,27392.0324447209
"130",51377288927,385638872.791114,38563.8872791114,55443.9357200872,26852.0911240084
"131",51377288928,377927609.080663,37792.7609080663,54335.2746393499,26315.1547038398
"132",51377288929,370330923.057506,37033.0923057506,53243.0865813744,25786.1963447981
"133",51377288930,447366074.524124,44736.6074524124,64318.5571510021,31150.1652101824
"134",51377288931,439348303.85166,43934.830385166,63165.829059653,30591.8866654128
"135",51377288932,431301456.137507,43130.1456137507,62008.9205141432,30031.583481977
"136",51377288933,423241896.341596,42324.1896341596,60850.1843317076,29470.3951544288
"137",51377288934,415184660.371346,41518.4660371346,59691.7822495138,28909.3686352014
"138",51377288935,407143510.897162,40714.3510897162,58535.6929493468,28349.4622210482
"139",51377288936,399130998.828913,39913.0998828913,57383.7208961844,27791.5498336593
"140",51377288937,391158526.986835,39115.8526986835,56237.5054922673,27236.4254530759
"141",51377288938,383236416.10384,38323.641610384,55098.5305663602,26684.8077134402
"142",51377288939,378412640.921493,37841.2640921493,54405.0084657418,26348.9275418677
"143",51377288940,454584399.477443,45458.4399477443,65356.3476149714,31652.7782325843
"144",51377288941,446300149.851694,44630.0149851694,64165.3074057341,31075.9447193168
"145",51377288942,437993718.751416,43799.3718751416,62971.0781293805,30497.566706733
"146",51377288943,429681790.769134,42968.1790769134,61776.0585572502,29918.8059454512
"147",51377288944,421379630.371935,42137.9630371935,60582.4432869103,29340.7253025476
"148",51377288945,413101149.566127,41310.1149566127,59392.2324704147,28764.2934730564
"149",51377288946,404858980.149654,40485.8980149654,58207.2422021526,28190.3900109162
"150",51377288947,396664547.614108,39666.4547614108,57029.1151438632,27619.810474778
"151",51377288948,388528145.978677,38852.8145978677,55859.331283635,27053.2716387036
"152",51377288949,386680396.671373,38668.0396671373,55593.6773232873,26924.6125841458
"153",51377288950,461802678.573765,46180.2678573765,66394.1314860049,32155.3880619569
"154",51377288951,453245182.341856,45324.5182341856,65163.806162282,31559.5283475316
"155",51377288952,444673115.049508,44467.3115049508,63931.3859332076,30962.6540480366
"156",51377288953,436103438.68442,43610.343868442,62699.3094516822,30365.9462291564
"157",51377288954,427551602.213397,42755.1602213397,61469.7978411011,29770.4806047096
"158",51377288955,419031622.395156,41903.1622395156,60244.8663139444,29177.233163656
"159",51377288956,410556167.644493,41055.6167644493,59026.3362290668,28587.086009571
"160",51377288957,402136642.417257,40213.6642417257,57815.8472238637,28000.8332363836
"161",51377288958,395496109.396808,39549.6109396808,56861.1268574543,27538.4519507873
"162",51377288959,395118171.628244,39511.8171628244,56806.7901221693,27512.1360886772
"163",51377288960,469020518.387691,46902.0518387691,67431.8522006849,32657.9673040319
"164",51377288961,460182830.330567,46018.2830330567,66161.2432368972,32042.5977918303
"165",51377288962,451338945.055896,45133.8945055896,64889.7432889387,31426.7967664643
"166",51377288963,442506052.482108,44250.6052482108,63619.8237796863,30811.7611644689
"167",51377288964,433699735.509964,43369.9735509964,62353.7250884407,30198.5760255034
"168",51377288965,424934064.796568,42493.4064796568,61093.470176742,29588.2210914803
"169",51377288966,416221695.68675,41622.169568675,59840.878524354,28981.5775559113
"170",51377288967,407573963.564692,40757.3963564692,58597.5798381253,28379.4347032553
"171",51377288968,404133843.303851,40413.3843303851,58102.9880838476,28139.8986262694
"172",51377288969,403739656.116826,40373.9656116826,58046.3151429148,28112.4513147748
"173",51377288970,476236789.435984,47623.6789435984,68469.3473713467,33160.4373127264
"174",51377288971,467111810.087819,46711.1810087819,67157.4340656027,32525.0636659044
"175",51377288972,457989821.903727,45798.9821903727,65845.9508044426,31889.8982942744
"176",51377288973,448888184.884371,44888.8184884371,64537.3934637461,31256.1499772219
"177",51377288974,439822557.560182,43982.2557560182,63234.013296216,30624.9090205114
"178",51377288975,430807007.650504,43080.7007650504,61937.8328410258,29997.1549614987
"179",51377288976,421854121.552501,42185.4121552501,60650.6616652201,29373.7641928593
"180",51377288977,413092912.091445,41309.2912091445,59391.0481551159,28763.7198964893
"181",51377288978,412970836.584824,41297.0836584824,59373.4971585241,28755.219761106
"182",51377288979,412559503.891972,41255.9503891972,59314.3591799873,28726.5786055326
"183",51377288980,483423640.140351,48342.3640140351,69502.61273072,33660.8587785698
"184",51377288981,474005217.451912,47400.5217451912,68148.5105927717,33005.0526290394
"185",51377288982,464599803.910874,46459.9803910874,66796.2788013656,32350.1523083455
"186",51377288983,455224862.133613,45522.4862133613,65448.4279856115,31697.3737410208
"187",51377288984,445896060.557756,44589.6060557756,64107.2108225859,31047.8079226693
"188",51377288985,436627399.143834,43662.7399143834,62774.6401096662,30402.4296725907
"189",51377288986,427431335.174415,42743.1335174415,61452.5068508794,29762.1063931925
"190",51377288987,422117447.005109,42211.7447005109,60688.5203991237,29392.0995826439
"191",51377288988,421990008.076874,42199.0008076874,60670.198294575,29383.225991429
"192",51377288989,421560614.026038,42156.0614026038,60608.4636048617,29353.3272208572
"193",51377288990,490578402.242367,49057.8402242367,70531.2646588972,34159.0459103375
"194",51377288991,480860373.784545,48086.0373784544,69134.0877061648,33482.3781672584
"195",51377288992,471166245.981729,47116.6245981729,67740.3469899566,32807.3746302835
"196",51377288993,461513507.624471,46151.3507624471,66352.5569024865,32135.2530464574
"197",51377288994,451917762.279125,45191.7762279125,64972.9607941816,31467.0998943876
"198",51377288995,442392872.232856,44239.2872232856,63603.5516688929,30803.8804071574
"199",51377288996,432951098.144774,43295.1098144774,62246.0922617682,30146.4482962539
"200",51377288997,431339135.560714,43133.9135560714,62014.3377468593,30034.2071057267
"201",51377288998,431206035.138247,43120.6035138247,61995.2016799627,30024.9393038402
"202",51377288999,430757577.469081,43075.7577469081,61930.7261824527,29993.7131307355
"203",51377289920,369762602.33013,36976.260233013,53161.3781746234,25746.6240894165
"204",51377289930,377820625.894852,37782.0625894852,54319.8934905712,26307.7054489622
"205",51377289931,376986601.347452,37698.6601347452,54199.9844081172,26249.632197725
"206",51377289932,375913616.006475,37591.3616006475,54045.7195389064,26174.9200714756
"207",51377289933,374605557.816698,37460.5557816698,53857.6578591611,26083.8397883776
"208",51377289934,373067114.703489,37306.7114703489,53636.4733596308,25976.7177693602
"209",51377289940,386063436.523559,38606.3436523559,55504.975946972,26881.653558804
"210",51377289941,385194360.144045,38519.4360144045,55380.0274048997,26821.1396433693
"211",51377289942,384076436.724556,38407.6436724556,55219.3017141479,26743.2984721395
"212",51377289943,382713833.374571,38271.3833374571,55023.3979869075,26648.4202015574
"213",51377289944,381111571.452697,38111.1571452697,54793.0381521736,26536.8544695571
"214",51377289945,379275475.617279,37927.5475617279,54529.0596306671,26409.0068479514
"215",51377289946,377212115.100482,37721.2115100482,54232.4068917131,26265.3347533368
"216",51377289947,374928740.081038,37492.8740081038,53904.1223054455,26106.343016719
"217",51377289948,372433213.468875,37243.3213468875,53545.3363353718,25932.5791336665
"218",51377289950,394474995.067458,39447.4995067458,56714.319568994,27467.3516106653
"219",51377289951,393569088.82714,39356.908882714,56584.0759371913,27404.2732266353
"220",51377289952,392403961.627437,39240.3961627437,56416.563681234,27323.1452492842
"221",51377289953,390984083.867748,39098.4083867748,56212.4255178046,27224.2789531762
"222",51377289954,389314839.178446,38931.4839178446,55972.4354603062,27108.0492012817
"223",51377289955,387402467.403737,38740.2467403737,55697.4906214146,26974.8904748653
"224",51377289956,385254000.317324,38525.4000317324,55388.6019708134,26825.2923973589
"225",51377289957,382877190.987148,38287.7190987148,55046.8841798465,26659.7948160172
"226",51377289958,380280438.564155,38028.0438564155,54673.5448082748,26478.9825649491
"227",51377289959,377472709.644479,37747.2709644479,54269.8729983889,26283.4799895553
"228",51377289960,403068876.059194,40306.8876059194,57949.875989547,28065.7448012396
"229",51377289961,402124200.096468,40212.4200096468,57814.0583709169,27999.9668757671
"230",51377289962,400909398.409662,40090.9398409662,57639.4043321566,27915.3800566126
"231",51377289963,399429271.855875,39942.9271855875,57426.6041003963,27812.3186281583
"232",51377289964,397689598.07734,39768.959807734,57176.4883367728,27691.184888478
"233",51377289965,395697068.51269,39569.706851269,56890.0190804365,27552.4447634226
"234",51377289966,393459216.795579,39345.9216795579,56568.2794543025,27396.6228210055
"235",51377289967,390984340.875043,39098.4340875043,56212.4624681666,27224.2968486317
"236",51377289968,388281420.106812,38828.1420106812,55823.8590987871,27036.0920801543
"237",51377289969,385360028.496067,38536.0028496067,55403.8458166534,26832.6751549547
"238",51377289970,411859602.915523,41185.9602915523,59213.7332641718,28677.8443981604
"239",51377289971,410874036.111509,41087.4036111509,59072.0367019603,28609.2192374274
"240",51377289972,409606859.718977,40960.6859718977,58889.8526655194,28520.9855598518
"241",51377289973,408063235.275408,40806.3235275408,58667.9232375919,28413.5027640435
"242",51377289974,406249370.60542,40624.937060542,58407.1409273443,28287.2031017386
"243",51377289975,404172449.123474,40417.2449123474,58108.5385061016,28142.586755137
"244",51377289976,401840550.637231,40184.0550637231,57773.2776211155,27980.2163224279
"245",51377289977,399262564.90001,39926.256490001,57402.6363668579,27800.7107984354
"246",51377289978,396448100.149507,39644.8100149507,56997.9961354829,27604.7392061557
"247",51377289979,393407387.652388,39340.7387652388,56560.8278930459,27393.0139501834
"248",51377289980,420830041.902633,42083.0041902633,60503.4280477463,29302.4573770358
"249",51377289981,419801419.10443,41980.141910443,60355.5412543559,29230.8342211292
"250",51377289982,418479113.707367,41847.9113707367,60165.4312301603,29138.7619029038
"251",51377289983,416868681.549046,41686.8681549046,59933.8967470798,29026.6272761446
"252",51377289984,414976799.093961,41497.6799093961,59661.8976914072,28894.8952240509
"253",51377289985,412811185.32123,41281.118532123,59350.5438334812,28744.103220268
"254",51377289986,410380513.74549,41038.051374549,59001.0821787819,28574.8552028887
"255",51377289987,407694316.082462,40769.4316082462,58614.8831177732,28387.8148666729
"256",51377289988,404762881.414482,40476.2881414482,58193.4259287643,28183.6986419288
"257",51377289989,401597150.945408,40159.7150945408,57738.2836466491,27963.2683662816
"258",51377289990,429994638.329109,42999.4638329109,61821.0371660712,29940.5895668159
"259",51377289991,428920591.420064,42892.0591420064,61666.6196734714,29865.8035234267
"260",51377289992,427540146.937559,42754.0146937559,61468.1508972321,29769.6829721773
"261",51377289993,425859291.697439,42585.9291697439,61226.491571725,29652.6447759309
"262",51377289994,423885214.756972,42388.5214756972,60942.675279551,29515.1895097966
"263",51377289995,421626219.564921,42162.6219564921,60617.8958212106,29357.8953441264
"264",51377289996,419091626.212909,41909.1626212909,60253.4931616228,29181.4112382635
"265",51377289997,416291664.666807,41629.1664666807,59850.9380798251,28986.4495062278
"266",51377289998,413237362.961415,41323.7362961415,59411.8160945392,28773.7780316957
"267",51377289999,409940430.501196,40994.0430501196,58937.8106861247,28544.2121422127
"268",51377294959,712156258.045519,71215.6258045519,102387.877829736,49587.5444224972
"269",51377294966,700234598.823635,70023.4598823635,100673.881253636,48757.4375469676
"270",51377294967,709737520.754331,70973.7520754331,102040.131986777,49419.1273910969
"271",51377294968,718540785.128824,71854.0785128824,103305.791801032,50032.0999772414
"272",51377294969,726547182.145717,72654.7182145717,104456.884683192,50589.5865727099
"273",51377294974,691284782.812881,69128.4782812881,99387.1514693292,48134.2605489525
"274",51377294975,702474716.796038,70247.4716796038,100995.946703025,48913.4172890722
"275",51377294976,713151623.988888,71315.1623988888,102530.983230347,49656.8518987369
"276",51377294977,723217437.519274,72321.7437519274,103978.161815612,50357.7359672929
"277",51377294978,732568112.664766,73256.8112664766,105322.523777761,51008.8248454978
"278",51377294979,741095573.31184,74109.557331184,106548.530835996,51602.5931777573
"279",51377294984,703022246.217173,70302.2246217173,101074.665909444,48951.5418427589
"280",51377294985,714812058.075222,71481.2058075222,102769.70657295,49772.468167058
"281",51377294986,726094840.338327,72609.4840338327,104391.850756734,50558.0899464924
"282",51377294987,736764319.27908,73676.431927908,105925.819312021,51301.0073258769
"283",51377294988,746706296.558698,74670.6296558698,107355.193755609,51993.2686581771
"284",51377294989,755800619.051731,75580.0619051731,108662.699474813,52626.5076636918
"285",51377294994,708118957.703909,70811.8957703909,101807.428511951,49306.4266091313
"286",51377294995,727118057.717658,72711.8057717658,104538.960404153,50629.3367222923
"287",51377294996,739045989.566494,73904.5989566494,106253.858806158,51459.8803617541
"288",51377294997,750363342.446603,75036.3342446603,107880.973264472,52247.9092983076
"289",51377294998,760945035.956666,76094.5035956666,109402.320763844,52984.7141653118
"290",51377294999,770657568.966326,77065.7568966326,110798.707626946,53660.9992595316
"291",51377295928,688933015.133948,68893.3015133948,99049.0339577942,47970.5066214499
"292",51377295929,687861579.820018,68786.1579820018,98894.991938524,47895.9024238106
"293",51377295935,705576693.87204,70557.669387204,101441.923054844,49129.4084066339
"294",51377295936,705767675.337083,70576.7675337083,101469.380774536,49142.7064739818
"295",51377295937,705685508.415936,70568.5508415936,101457.56750099,49136.9851792429
"296",51377295938,704749154.041968,70474.9154041968,101322.946290878,49071.7866872128
"297",51377295939,702780290.397283,70278.0290397283,101039.879522822,48934.6944236265
"298",51377295941,709609857.726155,70960.9857726155,102021.777663011,49410.2381957704
"299",51377295942,714023251.239179,71402.3251239179,102656.298515311,49717.543431677
"300",51377295943,717418663.835017,71741.8663835017,103144.462574977,49953.9665074088
"301",51377295944,719749202.41587,71974.920241587,103479.527944127,50116.2422497067
"302",51377295945,720981632.463509,72098.1632463509,103656.71644135,50202.0565342047
"303",51377295946,721185906.930806,72118.5906930806,103686.085317864,50216.280195244
"304",51377295947,721098023.454359,72109.8023454359,103673.45016575,50210.1608559233
"305",51377295948,720096668.188385,72009.6668188385,103529.483670365,50140.4363422745
"306",51377295949,717992171.112285,71799.2171112285,103226.916660547,49993.8999030181
"307",51377295950,718826451.864219,71882.6451864219,103346.862577948,50051.9909938146
"308",51377295951,724557485.562667,72455.7485562667,104170.822729285,50451.0437085777
"309",51377295952,729272748.259657,72927.2748259657,104848.743811211,50779.3681399215
"310",51377295953,732905354.344835,73290.5354344835,105371.009569394,51032.307033013
"311",51377295954,735401258.765893,73540.1258765893,105729.849857675,51206.0972229541
"312",51377295955,736721997.533903,73672.1997533903,105919.734645032,51298.0604565694
"313",51377295956,736940967.956189,73694.0967956189,105951.216383193,51313.3073991043
"314",51377295957,736846764.532127,73684.6764532127,105937.672601803,51306.7480009067
"315",51377295958,735773576.433594,73577.3576433594,105783.378581805,51232.0217566191
"316",51377295959,733519386.330092,73351.9386330092,105459.289958957,51075.0621699675
"317",51377295960,733659446.081929,73365.9446081929,105479.426580096,51084.814550976
"318",51377295961,739783351.503439,73978.3351503439,106359.870545946,51511.2229812855
"319",51377295962,744831314.243164,74483.1314243164,107085.624460827,51862.7133652726
"320",51377295963,748726280.600893,74872.6280600893,107645.610187388,52133.92044252
"321",51377295964,751405592.999704,75140.5592999704,108030.819342623,52320.4813567813
"322",51377295965,752824444.234523,75282.4444234523,108234.809920882,52419.2761758123
"323",51377295966,753059753.675138,75305.9753675138,108268.640746611,52435.6608065836
"324",51377295967,752958523.055426,75295.8523055426,108254.086653732,52428.612103725
"325",51377295968,751805509.468938,75180.5509468938,108088.315991893,52348.3275990341
"326",51377295969,749385220.175137,74938.5220175137,107740.347014963,52179.8025014649
"327",51377295970,748690458.406031,74869.0458406031,107640.459971449,52131.4261378517
"328",51377295971,755245684.495467,75524.5684495467,108582.915619923,52587.8674893629
"329",51377295972,760660724.643469,76066.0724643469,109361.444858209,52964.9175269846
"330",51377295973,764846359.912061,76484.6359912061,109963.220532689,53256.3639230148
"331",51377295974,767729507.921717,76772.9507921717,110377.735469324,53457.1179406763
"332",51377295975,769257617.538183,76925.7617538183,110597.434305013,53563.520436804
"333",51377295976,769511136.564716,76951.1136564716,110633.883152893,53581.1730037064
"334",51377295977,769402073.743379,76940.2073743379,110618.20301149,53573.5789435029
"335",51377295978,768160142.876476,76816.0142876476,110439.648565837,53487.1031155698
"336",51377295979,765555159.863086,76555.5159863086,110065.125868732,53305.7177672885
"337",51377295980,763924159.163186,76392.4159163186,109830.634212561,53192.1509499703
"338",51377295981,770954878.582923,77095.4878582923,110841.452320063,53681.7009716259
"339",51377295982,776776905.223859,77677.6905223859,111678.494676567,54087.089538285
"340",51377295983,781286356.719744,78128.6356719744,112326.825943229,54401.0833055897
"341",51377295984,784397415.778423,78439.7415778423,112774.108026652,54617.7068029337
"342",51377295985,786047973.084605,78604.7973084605,113011.411368309,54732.635349608
"343",51377295986,786321919.618448,78632.1919618448,113050.79711255,54751.7102868326
"344",51377295987,786204069.991352,78620.4069991352,113033.853677616,54743.5044000588
"345",51377295988,784862456.817058,78486.2456817058,112840.967742496,54650.0876784804
"346",51377295989,782050841.797463,78205.0841797463,112436.737221626,54454.3145133807
"347",51377295990,779362169.013409,77936.2169013409,112050.182308392,54267.1018341258
"348",51377295991,786919369.541145,78691.9369541145,113136.693471676,54793.3108123455
"349",51377295992,793195012.364066,79319.5012364066,114038.952973572,55230.2847401114
"350",51377295993,798067402.057127,79806.7402057127,114739.464462442,55569.5499471764
"351",51377295994,801435003.378974,80143.5003378974,115223.630049454,55804.036519832
"352",51377295995,803223770.591233,80322.3770591233,115480.804056879,55928.5886424839
"353",51377295996,803520800.129836,80352.0800129836,115523.508482722,55949.2708527066
"354",51377295997,803393020.570199,80339.3020570199,115505.137405036,55940.3735432773
"355",51377295998,801938852.447719,80193.8852447719,115296.069259687,55839.1196041922
"356",51377295999,798894483.045844,79889.4483045844,114858.375258032,55627.1397174068
"357",51377296920,685070960.014488,68507.0960014488,98493.7799341502,47701.5911585374
"358",51377296930,699805117.831962,69980.5117831962,100612.134064295,48727.5327226925
"359",51377296931,695862170.920835,69586.2170920835,100045.25009457,48452.9847524933
"360",51377296932,691000629.329423,69100.0629329423,99346.2982551357,48114.4749003331
"361",51377296933,685278298.406026,68527.8298406026,98523.5893160973,47716.0281610698
"362",51377296934,678759435.076717,67875.9435076717,97586.36160152,47262.1187538655
"363",51377296935,671512578.812401,67151.2578812401,96544.4691439898,46757.5190921052
"364",51377296936,663608517.149029,66360.8517149029,95408.0891841071,46207.1581222722
"365",51377296937,655118483.706179,65511.8483706179,94187.4630966491,45615.9958517176
"366",51377296940,714814696.776057,71481.4696776057,102770.085943313,49772.651900183
"367",51377296941,710608462.484081,71060.8462484081,102165.348713324,49479.7711911415
"368",51377296942,705429639.157383,70542.9639157383,101420.780756383,49119.1689653411
"369",51377296943,699343874.554439,69934.3874554439,100545.82035882,48695.4162858076
"370",51377296944,692423661.913547,69242.3661913547,99550.8899928687,48213.560867328
"371",51377296945,684745757.107112,68474.5757107112,98447.0249766894,47678.9472325259
"372",51377296946,676388807.496543,67638.8807496543,97245.5325709294,47097.0516086807
"373",51377296947,667431299.986162,66743.1299986162,95957.6969670565,46473.3390504214
"374",51377296948,657949883.1341,65794.98831341,94594.5380544803,45813.1466080632
"375",51377296950,730119128.277771,73011.9128277771,104970.429260034,50838.3017043919
"376",51377296951,725623814.160899,72562.3814160899,104324.130547631,50525.292324856
"377",51377296952,720097906.865972,72009.7906865972,103529.661757082,50140.5225915761
"378",51377296953,713616258.347082,71361.6258347082,102597.784477075,49689.204457065
"379",51377296954,706260908.697123,70626.0908697123,101540.29374685,49177.050384992
"380",51377296955,698118006.299922,69811.8006299922,100369.575261398,48610.0588999246
"381",51377296956,689275043.3662,68927.50433662,99098.2079199162,47994.3220972938
"382",51377296957,679818531.255448,67981.8531255448,97738.6296030052,47335.863775716
"383",51377296958,669832160.634272,66983.2160634272,96302.872655605,46640.5113285492
"384",51377296959,659395445.109719,65939.544510972,94802.3688799248,45913.8012998835
"385",51377296960,745738382.886041,74573.8382886041,107216.03521316,51925.8726875628
"386",51377296961,740924204.736468,74092.4204736468,106523.892893746,51590.6607587863
"387",51377296962,735017055.588232,73501.7055588232,105674.612334207,51179.3450994921
"388",51377296963,728102653.586358,72810.2653586358,104680.517373396,50697.8942766573
"389",51377296964,720274152.191444,72027.4152191444,103555.000837724,50152.79457937
"390",51377296965,711628459.229066,71162.8459229066,102311.99532484,49550.7937137007
"391",51377296966,702263021.336388,70226.3021336388,100965.510898221,48898.6769032498
"392",51377296967,692273206.470687,69227.3206470687,99529.2587661143,48203.0846328329
"393",51377296968,681750314.585915,68175.0314585915,98016.3652732305,47470.3741315992
"394",51377296969,670780187.991041,67078.0187991041,96439.1721096749,46706.5226120792
"395",51377296970,761634934.942395,76163.4934942395,109501.508676985,53032.7519326071
"396",51377296971,756468616.17275,75646.861617275,108758.738520801,52673.0204009435
"397",51377296972,750142457.190674,75014.2457190674,107849.216227525,52232.5290256259
"398",51377296973,742755033.080535,74275.5033080535,106787.114099347,51718.1416041987
"399",51377296974,734412436.09993,73441.243609993,105587.68519483,51137.2453560774
"400",51377296975,725223872.774001,72522.3872774001,104266.630315908,50497.4443475825
"401",51377296976,715297940.100529,71529.7940100529,102839.562631764,49806.3002035553
"402",51377296977,704739707.380079,70473.9707380079,101321.588128743,49071.1289147636
"403",51377296978,693648608.390003,69364.8608390003,99727.002564741,48298.8540696698
"404",51377296979,682117069.47205,68211.706947205,98069.0942270953,47495.9113279699
"405",51377296980,777825790.608664,77782.5790608664,111829.294655397,54160.1235810608
"406",51377296981,772268624.700267,77226.8624700267,111030.33176252,53773.1773059524
"407",51377296982,765479965.433816,76547.9965433816,110054.315041824,53300.4819681789
"408",51377296983,757573687.402255,75757.3687402255,108917.616431037,52749.9666723046
"409",51377296984,748670994.53692,74867.099453692,107637.661618938,52130.0708657983
"410",51377296985,738895158.206704,73889.5158206704,106232.173533207,51449.3779521082
"411",51377296986,728367231.067573,72836.7231067573,104718.556113514,50716.3168453769
"412",51377296987,717202843.781006,71720.2843781006,103113.433770451,49938.9389254777
"413",51377296988,705510036.415905,70551.0036415905,101432.33960262,49124.7670382125
"414",51377296989,693387980.230132,69338.7980230132,99689.5316250555,48280.706492773
"415",51377296990,794327433.660479,79432.7433660479,114201.763047961,55309.1354006322
"416",51377296991,788334092.111285,78833.4092111285,113340.090465016,54891.8181518511
"417",51377296992,781032597.556925,78103.2597556925,112290.34257056,54383.4140179625
"418",51377296993,772555133.715926,77255.5133715926,111071.523635457,53793.1269706235
"419",51377296994,763040601.366539,76304.0601366539,109703.603653303,53130.6286913423
"420",51377296995,752628342.938778,75262.8342938778,108206.616114699,52405.6216139038
"421",51377296996,741453261.37033,74145.326137033,106599.956237121,51627.4990495929
"422",51377296997,729642382.243644,72964.2382243644,104901.886697715,50805.1058082969
"423",51377296998,717312721.485543,71731.2721485543,103129.231068953,49946.5897261177
"424",51377296999,704570213.875293,70457.0213875293,101297.219768479,49059.3270572317
"425",51377297901,580249214.838121,58024.9214838121,83423.3850344797,40402.8377084981
